Order ID,Product,Quantity Ordered,Price Each,Date,Time,Street Name,City,State,ZipCode
184600,AA Batteries (4-pack),1,3.84,04/10/19,12:57:00 AM,102 Jackson St, Dallas,TX,90001
184601,LG Dryer,1,600,04/30/19,2:29:00 PM,25 Lakeview St, Boston,MA,94016
184602,Macbook Pro Laptop,1,1700,04/25/19,3:58:00 PM,254 Park St, Austin,TX,90001
184603,Apple Airpods Headphones,1,150,04/22/19,1:10:00 PM,506 Hill St, Los Angeles,CA,94016
184604,AAA Batteries (4-pack),1,2.99,04/29/19,5:02:00 PM,882 Church St, Boston,MA,97035
184605,Wired Headphones,1,11.99,04/23/19,4:29:00 PM,44 Church St, Atlanta,GA,97035
184606,AA Batteries (4-pack),1,3.84,04/04/19,9:00:00 PM,598 Lincoln St, Atlanta,GA,04101
184607,27in FHD Monitor,1,149.99,04/28/19,4:52:00 PM,119 1st St, New York City,NY,30301
184608,Lightning Charging Cable,1,14.95,04/18/19,10:17:00 PM,803 Meadow St, Los Angeles,CA,73301
184609,34in Ultrawide Monitor,1,379.99,04/13/19,5:35:00 PM,317 North St, Los Angeles,CA,73301
184610,AA Batteries (4-pack),4,3.84,04/13/19,1:44:00 AM,473 Lake St, Portland,OR,75001
184611,34in Ultrawide Monitor,1,379.99,04/20/19,9:03:00 PM,196 Highland St, Boston,MA,90001
184612,Wired Headphones,1,11.99,04/16/19,3:49:00 PM,318 5th St, Los Angeles,CA,94016
184613,AAA Batteries (4-pack),1,2.99,04/21/19,12:28:00 PM,358 Cedar St, Atlanta,GA,98101
184614,Lightning Charging Cable,1,14.95,04/10/19,11:23:00 PM,94 River St, Los Angeles,CA,02215
184615,34in Ultrawide Monitor,1,379.99,04/27/19,9:14:00 PM,573 Center St, San Francisco,CA,90001
184616,Apple Airpods Headphones,1,150,04/02/19,11:13:00 PM,519 Jefferson St, Los Angeles,CA,75001
184617,20in Monitor,1,109.99,04/09/19,10:05:00 PM,202 Church St, San Francisco,CA,75001
184618,Google Phone,1,600,04/14/19,9:27:00 AM,26 Center St, Portland,OR,94016
184618,USB-C Charging Cable,1,11.95,04/14/19,9:27:00 AM,26 Center St, Portland,OR,94016
184619,USB-C Charging Cable,1,11.95,04/17/19,11:59:00 AM,797 7th St, Portland,ME,02215
184620,iPhone,1,700,04/20/19,7:31:00 PM,369 Madison St, Atlanta,GA,10001
184621,iPhone,1,700,04/19/19,10:49:00 AM,547 5th St, Austin,TX,94016
184621,Lightning Charging Cable,2,14.95,04/19/19,10:49:00 AM,547 5th St, Austin,TX,94016
184622,AAA Batteries (4-pack),1,2.99,04/28/19,8:43:00 AM,326 11th St, Dallas,TX,94016
184623,AA Batteries (4-pack),1,3.84,04/17/19,4:56:00 PM,409 14th St, Los Angeles,CA,94016
184624,Lightning Charging Cable,1,14.95,04/25/19,12:27:00 AM,54 Meadow St, San Francisco,CA,30301
184625,AA Batteries (4-pack),1,3.84,04/10/19,9:13:00 AM,788 11th St, Seattle,WA,30301
184626,Macbook Pro Laptop,1,1700,04/04/19,3:34:00 PM,126 Main St, Boston,MA,30301
184627,27in 4K Gaming Monitor,1,389.99,04/12/19,2:33:00 PM,374 10th St, Los Angeles,CA,94016
184628,USB-C Charging Cable,2,11.95,04/29/19,11:13:00 AM,843 Madison St, Dallas,TX,02215
184629,AA Batteries (4-pack),2,3.84,04/04/19,1:28:00 AM,782 10th St, Dallas,TX,98101
184630,Lightning Charging Cable,1,14.95,04/14/19,8:30:00 AM,97 Adams St, San Francisco,CA,10001
184631,Apple Airpods Headphones,1,150,04/02/19,9:14:00 PM,758 12th St, San Francisco,CA,10001
184632,34in Ultrawide Monitor,1,379.99,04/28/19,10:10:00 PM,329 Washington St, Boston,MA,30301
184633,Wired Headphones,1,11.99,04/18/19,8:06:00 PM,143 Johnson St, New York City,NY,10001
184634,Wired Headphones,1,11.99,04/23/19,6:01:00 PM,861 Hickory St, San Francisco,CA,94016
184635,Vareebadd Phone,1,400,04/13/19,8:57:00 AM,826 Chestnut St, San Francisco,CA,94016
184635,Bose SoundSport Headphones,1,99.99,04/13/19,8:57:00 AM,826 Chestnut St, San Francisco,CA,04101
184636,AA Batteries (4-pack),1,3.84,04/13/19,12:16:00 AM,284 River St, San Francisco,CA,10001
184637,AAA Batteries (4-pack),1,2.99,04/07/19,4:56:00 PM,565 Meadow St, Atlanta,GA,30301
184638,Macbook Pro Laptop,1,1700,04/07/19,5:14:00 PM,374 Hickory St, Atlanta,GA,75001
184639,AAA Batteries (4-pack),1,2.99,04/01/19,5:15:00 PM,848 Madison St, Atlanta,GA,90001
184640,AAA Batteries (4-pack),1,2.99,04/29/19,11:28:00 PM,784 Dogwood St, San Francisco,CA,94016
184641,Wired Headphones,1,11.99,04/27/19,8:41:00 PM,775 8th St, Boston,MA,98101
184642,Apple Airpods Headphones,1,150,04/16/19,1:59:00 PM,466 2nd St, Seattle,WA,10001
184643,Apple Airpods Headphones,1,150,04/07/19,2:23:00 PM,308 Sunset St, New York City,NY,75001
184644,Bose SoundSport Headphones,1,99.99,04/17/19,10:37:00 PM,902 Johnson St, New York City,NY,98101
184645,Macbook Pro Laptop,1,1700,04/04/19,6:51:00 PM,437 Jackson St, Atlanta,GA,98101
184646,27in FHD Monitor,1,149.99,04/19/19,2:01:00 PM,267 Cedar St, New York City,NY,94016
184647,Wired Headphones,1,11.99,04/30/19,4:28:00 PM,793 Cherry St, San Francisco,CA,98101
184648,Apple Airpods Headphones,1,150,04/17/19,8:02:00 PM,101 Jefferson St, San Francisco,CA,94016
184649,USB-C Charging Cable,1,11.95,04/26/19,8:07:00 PM,981 Adams St, Portland,ME,10001
184650,AAA Batteries (4-pack),1,2.99,04/10/19,11:30:00 PM,47 1st St, New York City,NY,10001
184651,Macbook Pro Laptop,1,1700,04/25/19,9:21:00 AM,429 Ridge St, Atlanta,GA,10001
184652,27in 4K Gaming Monitor,1,389.99,04/18/19,10:27:00 AM,221 North St, Dallas,TX,94016
184653,AAA Batteries (4-pack),1,2.99,04/28/19,11:48:00 PM,638 Wilson St, Los Angeles,CA,90001
184654,Bose SoundSport Headphones,1,99.99,04/26/19,3:13:00 PM,652 4th St, San Francisco,CA,75001
184655,Lightning Charging Cable,1,14.95,04/07/19,10:12:00 PM,963 6th St, Seattle,WA,94016
184656,USB-C Charging Cable,1,11.95,04/25/19,12:12:00 PM,673 Elm St, New York City,NY,02215
184657,AA Batteries (4-pack),1,3.84,04/16/19,5:14:00 PM,324 Lake St, Dallas,TX,02215
184658,Lightning Charging Cable,1,14.95,04/25/19,6:05:00 PM,306 1st St, Seattle,WA,94016
184659,Apple Airpods Headphones,1,150,04/05/19,11:42:00 AM,571 7th St, Seattle,WA,98101
184660,AA Batteries (4-pack),1,3.84,04/27/19,11:59:00 AM,363 Jefferson St, San Francisco,CA,90001
184661,ThinkPad Laptop,1,999.99,04/08/19,12:04:00 PM,688 Willow St, Seattle,WA,10001
184662,Lightning Charging Cable,1,14.95,04/10/19,12:44:00 PM,121 1st St, San Francisco,CA,75001
184663,Lightning Charging Cable,1,14.95,04/23/19,10:05:00 AM,101 11th St, New York City,NY,02215
184664,Wired Headphones,1,11.99,04/14/19,11:49:00 AM,764 Dogwood St, New York City,NY,90001
184665,AA Batteries (4-pack),1,3.84,04/01/19,8:45:00 PM,851 South St, New York City,NY,98101
184666,27in FHD Monitor,1,149.99,04/17/19,1:26:00 PM,438 Sunset St, San Francisco,CA,98101
184667,AA Batteries (4-pack),2,3.84,04/20/19,11:30:00 AM,524 Pine St, Los Angeles,CA,94016
184668,AAA Batteries (4-pack),1,2.99,04/04/19,2:41:00 PM,862 Elm St, Dallas,TX,90001
184669,Lightning Charging Cable,1,14.95,04/20/19,11:36:00 PM,577 Cherry St, San Francisco,CA,75001
184670,Wired Headphones,1,11.99,04/15/19,12:02:00 AM,524 Park St, Boston,MA,97035
184670,20in Monitor,1,109.99,04/15/19,12:02:00 AM,524 Park St, Boston,MA,90001
184671,Macbook Pro Laptop,1,1700,04/12/19,11:52:00 AM,717 6th St, San Francisco,CA,10001
184672,AAA Batteries (4-pack),1,2.99,04/16/19,5:57:00 AM,911 Jackson St, Seattle,WA,97035
184673,27in 4K Gaming Monitor,1,389.99,04/19/19,7:05:00 PM,825 Chestnut St, Los Angeles,CA,94016
184674,Google Phone,1,600,04/28/19,2:09:00 PM,228 Dogwood St, New York City,NY,90001
184675,Apple Airpods Headphones,1,150,04/28/19,3:00:00 PM,382 4th St, Dallas,TX,94016
184676,Lightning Charging Cable,1,14.95,04/24/19,8:52:00 PM,868 Center St, Boston,MA,30301
184677,AA Batteries (4-pack),1,3.84,04/11/19,8:56:00 PM,947 Johnson St, Los Angeles,CA,90001
184678,Wired Headphones,1,11.99,04/06/19,7:14:00 AM,619 Lincoln St, Seattle,WA,02215
184679,Wired Headphones,1,11.99,04/07/19,11:21:00 AM,804 Willow St, Seattle,WA,02215
184680,20in Monitor,1,109.99,04/11/19,11:57:00 PM,948 9th St, San Francisco,CA,75001
184681,Bose SoundSport Headphones,1,99.99,04/18/19,8:27:00 PM,451 Washington St, Los Angeles,CA,10001
184682,Lightning Charging Cable,1,14.95,04/26/19,10:22:00 AM,212 2nd St, Dallas,TX,10001
184683,Lightning Charging Cable,1,14.95,04/13/19,11:43:00 PM,764 Spruce St, Portland,OR,10001
184684,Apple Airpods Headphones,1,150,04/18/19,1:56:00 PM,237 Johnson St, Los Angeles,CA,90001
184685,AA Batteries (4-pack),1,3.84,04/18/19,10:28:00 AM,99 Willow St, New York City,NY,10001
184686,AA Batteries (4-pack),1,3.84,04/28/19,5:53:00 PM,681 Cherry St, Portland,OR,90001
184687,AAA Batteries (4-pack),2,2.99,04/25/19,12:15:00 PM,363 Dogwood St, San Francisco,CA,75001
184688,Bose SoundSport Headphones,1,99.99,04/06/19,12:20:00 AM,825 West St, Los Angeles,CA,98101
184689,USB-C Charging Cable,1,11.95,04/28/19,8:02:00 PM,895 Maple St, San Francisco,CA,73301
184690,AAA Batteries (4-pack),1,2.99,04/08/19,7:27:00 AM,300 13th St, Atlanta,GA,98101
184691,27in 4K Gaming Monitor,1,389.99,04/23/19,9:49:00 PM,156 Forest St, Los Angeles,CA,30301
184692,AA Batteries (4-pack),1,3.84,04/14/19,7:00:00 PM,256 11th St, Boston,MA,02215
184693,Lightning Charging Cable,2,14.95,04/03/19,5:55:00 PM,266 Lincoln St, Boston,MA,10001
184694,Apple Airpods Headphones,1,150,04/22/19,9:27:00 AM,425 Pine St, Dallas,TX,90001
184695,AAA Batteries (4-pack),1,2.99,04/21/19,7:51:00 AM,608 Hill St, New York City,NY,94016
184696,Wired Headphones,1,11.99,04/18/19,12:11:00 AM,68 Dogwood St, New York City,NY,75001
184697,Bose SoundSport Headphones,1,99.99,04/28/19,4:58:00 PM,498 Pine St, New York City,NY,75001
184698,USB-C Charging Cable,2,11.95,04/13/19,9:26:00 PM,297 4th St, Los Angeles,CA,94016
184699,AA Batteries (4-pack),1,3.84,04/07/19,11:25:00 PM,168 Highland St, New York City,NY,94016
184700,AA Batteries (4-pack),2,3.84,04/04/19,7:43:00 PM,363 South St, Los Angeles,CA,94016
184701,AAA Batteries (4-pack),2,2.99,04/01/19,12:42:00 PM,763 Maple St, Dallas,TX,90001
184702,Wired Headphones,1,11.99,04/02/19,10:21:00 AM,449 Jackson St, Seattle,WA,94016
184703,AA Batteries (4-pack),1,3.84,04/08/19,1:21:00 PM,840 Elm St, Austin,TX,73301
184704,27in 4K Gaming Monitor,1,389.99,04/02/19,10:15:00 AM,76 Washington St, Seattle,WA,30301
184705,USB-C Charging Cable,1,11.95,04/23/19,4:59:00 PM,335 Chestnut St, Atlanta,GA,30301
184706,Apple Airpods Headphones,1,150,04/12/19,11:35:00 AM,841 Jackson St, Boston,MA,30301
184707,27in FHD Monitor,1,149.99,04/24/19,6:25:00 PM,887 Spruce St, New York City,NY,90001
184708,AA Batteries (4-pack),1,3.84,04/30/19,11:09:00 AM,146 Dogwood St, Los Angeles,CA,94016
184709,USB-C Charging Cable,1,11.95,04/02/19,6:02:00 PM,589 4th St, San Francisco,CA,90001
184710,iPhone,1,700,04/21/19,1:57:00 PM,921 12th St, Dallas,TX,94016
184710,Wired Headphones,3,11.99,04/21/19,1:57:00 PM,921 12th St, Dallas,TX,94016
184711,27in 4K Gaming Monitor,1,389.99,04/30/19,12:28:00 AM,124 Willow St, San Francisco,CA,30301
184712,Lightning Charging Cable,1,14.95,04/20/19,8:35:00 PM,293 Sunset St, San Francisco,CA,10001
184712,AA Batteries (4-pack),1,3.84,04/20/19,8:35:00 PM,293 Sunset St, San Francisco,CA,98101
184713,Lightning Charging Cable,1,14.95,04/19/19,10:56:00 AM,101 7th St, Los Angeles,CA,98101
184714,Bose SoundSport Headphones,1,99.99,04/25/19,12:50:00 PM,46 9th St, San Francisco,CA,94016
184715,Bose SoundSport Headphones,1,99.99,04/09/19,7:38:00 PM,270 Church St, Austin,TX,94016
184716,Macbook Pro Laptop,1,1700,04/20/19,10:33:00 AM,192 2nd St, Atlanta,GA,90001
184717,USB-C Charging Cable,1,11.95,04/04/19,10:17:00 AM,439 Forest St, Atlanta,GA,90001
184717,USB-C Charging Cable,1,11.95,04/04/19,10:17:00 AM,439 Forest St, Atlanta,GA,02215
184718,AAA Batteries (4-pack),3,2.99,04/01/19,12:30:00 PM,452 12th St, Los Angeles,CA,97035
184719,Apple Airpods Headphones,1,150,04/15/19,11:04:00 PM,857 5th St, San Francisco,CA,10001
184720,Lightning Charging Cable,1,14.95,04/18/19,12:13:00 PM,122 Elm St, Los Angeles,CA,90001
184721,Lightning Charging Cable,1,14.95,04/28/19,7:56:00 PM,520 Center St, San Francisco,CA,90001
184722,AA Batteries (4-pack),1,3.84,04/13/19,2:19:00 AM,621 Main St, San Francisco,CA,30301
184723,AAA Batteries (4-pack),1,2.99,04/12/19,4:22:00 PM,52 5th St, Atlanta,GA,30301
184724,Lightning Charging Cable,1,14.95,04/13/19,6:01:00 PM,809 Wilson St, New York City,NY,90001
184725,Bose SoundSport Headphones,1,99.99,04/19/19,6:37:00 PM,229 Church St, Seattle,WA,30301
184726,Google Phone,1,600,04/23/19,11:26:00 AM,142 Lakeview St, Seattle,WA,75001
184727,Bose SoundSport Headphones,1,99.99,04/08/19,2:11:00 PM,232 Spruce St, San Francisco,CA,10001
184728,Wired Headphones,1,11.99,04/03/19,9:11:00 AM,227 Center St, San Francisco,CA,94016
184729,Vareebadd Phone,1,400,04/11/19,7:36:00 PM,933 Elm St, Los Angeles,CA,30301
184729,Wired Headphones,2,11.99,04/11/19,7:36:00 PM,933 Elm St, Los Angeles,CA,10001
184730,AAA Batteries (4-pack),3,2.99,04/20/19,9:34:00 PM,781 Church St, Boston,MA,94016
184731,AAA Batteries (4-pack),1,2.99,04/14/19,8:40:00 AM,828 10th St, Portland,OR,90001
184732,Apple Airpods Headphones,1,150,04/03/19,9:10:00 AM,991 13th St, New York City,NY,90001
184733,Google Phone,1,600,04/11/19,10:08:00 AM,421 Forest St, Los Angeles,CA,94016
184733,Bose SoundSport Headphones,1,99.99,04/11/19,10:08:00 AM,421 Forest St, Los Angeles,CA,94016
184734,Google Phone,1,600,04/08/19,9:16:00 AM,670 Sunset St, Atlanta,GA,30301
184734,Bose SoundSport Headphones,1,99.99,04/08/19,9:16:00 AM,670 Sunset St, Atlanta,GA,97035
184735,Vareebadd Phone,1,400,04/13/19,11:45:00 AM,747 Pine St, Los Angeles,CA,02215
184736,Wired Headphones,2,11.99,04/10/19,12:24:00 PM,749 Lincoln St, Atlanta,GA,73301
184737,AA Batteries (4-pack),2,3.84,04/07/19,12:33:00 AM,956 9th St, Dallas,TX,10001
184738,AAA Batteries (4-pack),3,2.99,04/01/19,9:01:00 AM,622 River St, New York City,NY,04101
184739,Wired Headphones,1,11.99,04/21/19,2:55:00 PM,924 Highland St, San Francisco,CA,04101
184740,iPhone,1,700,04/19/19,11:08:00 AM,807 12th St, Atlanta,GA,98101
184741,27in FHD Monitor,1,149.99,04/09/19,12:00:00 PM,85 Washington St, New York City,NY,94016
184742,Bose SoundSport Headphones,1,99.99,04/15/19,10:09:00 PM,938 4th St, San Francisco,CA,90001
184743,Apple Airpods Headphones,1,150,04/24/19,3:49:00 PM,80 Lake St, Los Angeles,CA,94016
184744,Lightning Charging Cable,1,14.95,04/26/19,9:23:00 AM,343 Adams St, Los Angeles,CA,10001
184745,27in 4K Gaming Monitor,1,389.99,04/22/19,11:38:00 PM,889 Madison St, San Francisco,CA,10001
184746,Wired Headphones,1,11.99,04/03/19,12:41:00 AM,772 11th St, San Francisco,CA,02215
184747,USB-C Charging Cable,1,11.95,04/16/19,11:28:00 AM,803 Lincoln St, Atlanta,GA,98101
184748,Bose SoundSport Headphones,1,99.99,04/19/19,10:18:00 AM,464 4th St, Portland,OR,98101
184749,AA Batteries (4-pack),1,3.84,04/20/19,5:31:00 AM,515 Lincoln St, Boston,MA,90001
184750,Macbook Pro Laptop,1,1700,04/07/19,6:39:00 PM,650 Johnson St, Austin,TX,02215
184751,USB-C Charging Cable,1,11.95,04/02/19,5:01:00 PM,124 Meadow St, New York City,NY,30301
184752,AA Batteries (4-pack),1,3.84,04/19/19,8:22:00 AM,731 Dogwood St, Portland,ME,94016
184753,Lightning Charging Cable,1,14.95,04/12/19,8:35:00 PM,132 Johnson St, Portland,ME,94016
184754,USB-C Charging Cable,1,11.95,04/11/19,9:56:00 AM,775 Park St, Seattle,WA,98101
184755,Lightning Charging Cable,1,14.95,04/30/19,9:43:00 AM,486 Lincoln St, San Francisco,CA,90001
184756,20in Monitor,1,109.99,04/17/19,1:41:00 PM,502 4th St, Los Angeles,CA,94016
184757,Bose SoundSport Headphones,1,99.99,04/15/19,12:01:00 PM,640 Elm St, San Francisco,CA,90001
184758,iPhone,1,700,04/13/19,8:02:00 PM,306 7th St, New York City,NY,90001
184758,Lightning Charging Cable,1,14.95,04/13/19,8:02:00 PM,306 7th St, New York City,NY,10001
184759,Google Phone,1,600,04/17/19,9:05:00 PM,803 Church St, Boston,MA,30301
184760,Lightning Charging Cable,1,14.95,04/19/19,2:56:00 PM,446 West St, Seattle,WA,94016
184761,27in 4K Gaming Monitor,1,389.99,04/16/19,10:43:00 AM,561 6th St, Seattle,WA,30301
184762,USB-C Charging Cable,1,11.95,04/10/19,7:45:00 PM,525 9th St, Los Angeles,CA,98101
184763,USB-C Charging Cable,1,11.95,04/05/19,12:30:00 PM,873 Dogwood St, Boston,MA,97035
184764,AA Batteries (4-pack),1,3.84,04/21/19,1:16:00 PM,900 Hill St, Atlanta,GA,10001
184765,Google Phone,1,600,04/15/19,9:32:00 PM,995 Lake St, San Francisco,CA,98101
184765,USB-C Charging Cable,1,11.95,04/15/19,9:32:00 PM,995 Lake St, San Francisco,CA,10001
184766,iPhone,1,700,04/16/19,2:36:00 PM,349 12th St, Seattle,WA,90001
184767,AA Batteries (4-pack),1,3.84,04/18/19,8:04:00 PM,188 1st St, Los Angeles,CA,97035
184768,Wired Headphones,1,11.99,04/26/19,8:07:00 PM,979 Hill St, San Francisco,CA,94016
184769,AA Batteries (4-pack),2,3.84,04/18/19,5:45:00 PM,945 7th St, Los Angeles,CA,94016
184770,AA Batteries (4-pack),2,3.84,04/18/19,4:01:00 PM,623 Wilson St, Los Angeles,CA,30301
184771,Lightning Charging Cable,1,14.95,04/02/19,9:44:00 AM,936 Sunset St, New York City,NY,94016
184772,USB-C Charging Cable,1,11.95,04/08/19,8:52:00 PM,414 Lake St, Atlanta,GA,94016
184773,34in Ultrawide Monitor,1,379.99,04/26/19,11:40:00 AM,364 Hickory St, San Francisco,CA,94016
184774,AAA Batteries (4-pack),1,2.99,04/09/19,5:49:00 PM,520 Meadow St, Atlanta,GA,97035
184775,Lightning Charging Cable,1,14.95,04/01/19,7:57:00 AM,327 Willow St, Seattle,WA,75001
184776,Wired Headphones,1,11.99,04/03/19,6:28:00 PM,362 Washington St, Portland,OR,94016
184777,20in Monitor,1,109.99,04/02/19,7:16:00 PM,957 Main St, New York City,NY,02215
184778,AA Batteries (4-pack),2,3.84,04/03/19,11:41:00 AM,275 Hickory St, Seattle,WA,97035
184779,USB-C Charging Cable,1,11.95,04/05/19,8:04:00 PM,979 Ridge St, New York City,NY,90001
184780,Lightning Charging Cable,1,14.95,04/04/19,4:06:00 PM,283 River St, Los Angeles,CA,10001
184781,AA Batteries (4-pack),1,3.84,04/22/19,9:35:00 AM,802 8th St, Portland,OR,73301
184782,Bose SoundSport Headphones,1,99.99,04/02/19,11:51:00 PM,407 Meadow St, San Francisco,CA,73301
184783,Bose SoundSport Headphones,1,99.99,04/10/19,7:21:00 PM,645 Lake St, San Francisco,CA,94016
184784,Macbook Pro Laptop,1,1700,04/14/19,10:43:00 AM,150 Cherry St, Atlanta,GA,94016
184785,Macbook Pro Laptop,1,1700,04/30/19,7:58:00 PM,552 Hickory St, San Francisco,CA,75001
184786,Wired Headphones,1,11.99,04/18/19,9:45:00 AM,183 Maple St, San Francisco,CA,94016
184787,Lightning Charging Cable,1,14.95,04/12/19,5:10:00 PM,725 Hill St, San Francisco,CA,10001
184788,Wired Headphones,1,11.99,04/16/19,9:05:00 AM,988 Johnson St, Portland,OR,73301
184789,Bose SoundSport Headphones,1,99.99,04/26/19,9:23:00 PM,393 1st St, Dallas,TX,90001
184790,Macbook Pro Laptop,1,1700,04/01/19,8:34:00 PM,68 Jackson St, San Francisco,CA,94016
184791,Flatscreen TV,1,300,04/04/19,12:23:00 PM,478 12th St, Boston,MA,02215
184792,Flatscreen TV,1,300,04/25/19,9:04:00 PM,76 10th St, Portland,OR,10001
184793,Lightning Charging Cable,1,14.95,04/26/19,10:02:00 AM,639 14th St, Los Angeles,CA,98101
184794,Macbook Pro Laptop,1,1700,04/13/19,6:04:00 PM,321 Jefferson St, New York City,NY,10001
184795,iPhone,1,700,04/18/19,1:59:00 PM,41 Jackson St, Austin,TX,75001
184795,Wired Headphones,1,11.99,04/18/19,1:59:00 PM,41 Jackson St, Austin,TX,90001
184796,Wired Headphones,1,11.99,04/01/19,10:58:00 PM,514 Wilson St, San Francisco,CA,94016
184797,AA Batteries (4-pack),1,3.84,04/18/19,11:22:00 AM,949 Lincoln St, San Francisco,CA,94016
184798,Wired Headphones,1,11.99,04/26/19,7:14:00 PM,718 Willow St, Dallas,TX,98101
184799,Macbook Pro Laptop,1,1700,04/17/19,5:24:00 PM,527 Willow St, San Francisco,CA,30301
184800,Apple Airpods Headphones,1,150,04/21/19,9:48:00 AM,184 Center St, New York City,NY,30301
184801,AAA Batteries (4-pack),1,2.99,04/27/19,9:44:00 AM,69 Cherry St, Austin,TX,94016
184802,AA Batteries (4-pack),1,3.84,04/05/19,2:33:00 PM,797 Meadow St, Los Angeles,CA,02215
184803,iPhone,1,700,04/11/19,11:32:00 PM,380 14th St, San Francisco,CA,94016
184804,Wired Headphones,2,11.99,04/15/19,4:52:00 PM,537 Lake St, Boston,MA,75001
184805,AAA Batteries (4-pack),2,2.99,04/30/19,7:17:00 AM,994 North St, New York City,NY,30301
,Product,,,Order,,Purchase Address,,,94016
184806,Lightning Charging Cable,1,14.95,04/02/19,9:41:00 AM,650 7th St, Seattle,WA,94016
184807,34in Ultrawide Monitor,1,379.99,04/21/19,9:56:00 PM,924 5th St, New York City,NY,94016
184808,Apple Airpods Headphones,1,150,04/10/19,8:58:00 PM,329 North St, Dallas,TX,02215
184809,34in Ultrawide Monitor,1,379.99,04/21/19,8:58:00 PM,42 Madison St, Los Angeles,CA,90001
184810,AAA Batteries (4-pack),2,2.99,04/05/19,1:01:00 PM,625 Highland St, San Francisco,CA,10001
184811,Wired Headphones,1,11.99,04/05/19,7:37:00 PM,623 Adams St, San Francisco,CA,98101
184812,Apple Airpods Headphones,1,150,04/17/19,8:33:00 PM,729 7th St, Seattle,WA,10001
184813,USB-C Charging Cable,1,11.95,04/26/19,6:09:00 AM,216 Chestnut St, Atlanta,GA,10001
184813,AA Batteries (4-pack),1,3.84,04/26/19,6:09:00 AM,216 Chestnut St, Atlanta,GA,30301
184814,27in FHD Monitor,1,149.99,04/06/19,8:56:00 PM,739 6th St, San Francisco,CA,30301
184815,ThinkPad Laptop,1,999.99,04/18/19,1:15:00 PM,141 Highland St, Boston,MA,02215
184816,Wired Headphones,1,11.99,04/23/19,9:59:00 PM,420 Walnut St, San Francisco,CA,10001
184817,Lightning Charging Cable,1,14.95,04/30/19,1:01:00 PM,283 Cherry St, Dallas,TX,94016
184818,AA Batteries (4-pack),1,3.84,04/29/19,12:56:00 PM,555 Pine St, Atlanta,GA,94016
